parcel_id,street_address,neighborhood,zoning_district,is_split_zoned,property_type,land_value,improvement_value,development_status
16023121,"1517 N Colonial Ct, Arlington VA 22209",North Rosslyn,RA6-15,False,512-Townhouse (fee simple own),775000.0,681200.0,unknown
16023119,"1513 N Colonial Ct, Arlington VA 22209",North Rosslyn,RA6-15,False,512-Townhouse (fee simple own),775000.0,663100.0,unknown
16023120,"1515 N Colonial Ct, Arlington VA 22209",North Rosslyn,RA6-15,False,512-Townhouse (fee simple own),775000.0,733000.0,unknown
16023118,"1511 N Colonial Ct, Arlington VA 22209",North Rosslyn,RA6-15,False,512-Townhouse (fee simple own),775000.0,722100.0,unknown
16023117,"1509 N Colonial Ct, Arlington VA 22209",North Rosslyn,RA6-15,False,512-Townhouse (fee simple own),775000.0,533800.0,unknown
16023116,"1507 N Colonial Ct, Arlington VA 22209",North Rosslyn,RA6-15,False,512-Townhouse (fee simple own),775000.0,658300.0,unknown
16023115,"1505 N Colonial Ct, Arlington VA 22209",North Rosslyn,RA6-15,False,512-Townhouse (fee simple own),775000.0,669900.0,unknown
16023114,"1503 N Colonial Ct, Arlington VA 22209",North Rosslyn,RA6-15,False,512-Townhouse (fee simple own),775000.0,900800.0,unknown
16023072,"1554 N Colonial Ter, Arlington VA 22209",North Rosslyn,RA6-15,False,512-Townhouse (fee simple own),775000.0,626800.0,unknown
16023073,"1556 N Colonial Ter, Arlington VA 22209",North Rosslyn,RA6-15,False,512-Townhouse (fee simple own),775000.0,597800.0,unknown
16023074,"1558 N Colonial Ter, Arlington VA 22209",North Rosslyn,RA6-15,False,512-Townhouse (fee simple own),775000.0,558900.0,unknown
16023094,"1596 N Colonial Ter, Arlington VA 22209",North Rosslyn,RA6-15,False,512-Townhouse (fee simple own),775000.0,790500.0,unknown
16023075,"1560 N Colonial Ter, Arlington VA 22209",North Rosslyn,RA6-15,False,512-Townhouse (fee simple own),775000.0,547000.0,unknown
16023085,"1580 N Colonial Ter, Arlington VA 22209",North Rosslyn,RA6-15,False,512-Townhouse (fee simple own),775000.0,781500.0,unknown
16023132,"N Colonial Ter, Arlington VA 22209",North Rosslyn,RA6-15,False,540 - Not Valued Resd. (H.O.A),100.0,0.0,unknown
16023084,"1578 N Colonial Ter, Arlington VA 22209",North Rosslyn,RA6-15,False,512-Townhouse (fee simple own),775000.0,653500.0,unknown
16023076,"1562 N Colonial Ter, Arlington VA 22209",North Rosslyn,RA6-15,False,512-Townhouse (fee simple own),775000.0,588500.0,unknown
16023077,"1564 N Colonial Ter, Arlington VA 22209",North Rosslyn,RA6-15,False,512-Townhouse (fee simple own),775000.0,678600.0,unknown
16023078,"1566 N Colonial Ter, Arlington VA 22209",North Rosslyn,RA6-15,False,512-Townhouse (fee simple own),775000.0,547000.0,unknown
16014PCG,,North Rosslyn,RA6-15,False,,,,unknown
16014055,"1549 N Colonial Ter, Arlington VA 22209",North Rosslyn,RA6-15,False,312-Apartment - Mid-rise,1306300.0,2422700.0,unknown
16038001,,North Rosslyn,C-O-ROSS,False,,22409400.0,120218700.0,unknown
16038002,,North Rosslyn,C-O-ROSS,False,,3587400.0,24043700.0,unknown
16038003,,North Rosslyn,C-O-ROSS,False,,10909000.0,96174900.0,unknown
16038004,,North Rosslyn,C-O-ROSS,False,,4354000.0,0.0,unknown
16038PCA,,North Rosslyn,C-O-ROSS,False,,,,unknown
16037010,,North Rosslyn,C-O-ROSS,False,,,,unknown
16037004,,North Rosslyn,C-O-ROSS,False,,34845500.0,235351400.0,unknown
16037009,"1850 N Moore St, Arlington VA 22209",North Rosslyn,C-O-ROSS,False,Public Service/Stormwater,,,unknown
16034PCB,,North Rosslyn,RA4.8,True,,,,unknown
16034PCA,,North Rosslyn,RA4.8,True,,,,unknown
16034001,,North Rosslyn,RA-H-3.2,False,,20510900.0,124487100.0,unknown
16034021,,North Rosslyn,RA6-15,True,,944400.0,310200.0,unknown
16034002,"1500 Key Blvd, Arlington VA 22209",North Rosslyn,RA-H-3.2,True,313-Apartment - High-rise,1922500.0,0.0,unknown
16034031,,North Rosslyn,RA-H-3.2,True,,2288700.0,0.0,unknown
16034040,"1614 Key Blvd, Arlington VA 22209",North Rosslyn,RA6-15,True,512-Townhouse (fee simple own),600000.0,319300.0,unknown
16034038,,North Rosslyn,RA6-15,True,,600000.0,341900.0,unknown
16034036,,North Rosslyn,RA6-15,True,,600000.0,317000.0,unknown
16034039,,North Rosslyn,RA6-15,True,,600000.0,330200.0,unknown
16034037,"1608 Key Blvd, Arlington VA 22209",North Rosslyn,RA6-15,True,512-Townhouse (fee simple own),600000.0,297500.0,unknown
16034035,,North Rosslyn,RA6-15,True,,600000.0,209900.0,unknown
16032002,"1625 Wilson Blvd, Arlington VA 22209",North Rosslyn,C-2,True,211-Retail strip,502500.0,622300.0,unknown
16033013,"Wilson Blvd, Arlington VA 22209",North Rosslyn,C-O,False,313-Apartment - High-rise,3624200.0,25634200.0,unknown
16033014,"18Th St N, Arlington VA 22209",North Rosslyn,C-O,False,313-Apartment - High-rise,2318400.0,16409700.0,unknown
16033022,"N Pierce St, Arlington VA 22209",North Rosslyn,C-O,True,313-Apartment - High-rise,2119600.0,14999400.0,unknown
16033016,,North Rosslyn,C-O,False,,4375400.0,30951700.0,unknown
16032024,"1601 Wilson Blvd, Arlington VA 22204",North Rosslyn,S-3A,True,215-Gen Comm - other,,,unknown
16033021,"18Th St N, Arlington VA 22209",North Rosslyn,C-O,True,313-Apartment - High-rise,286100.0,2020200.0,unknown
16033017,"18Th St N, Arlington VA 22209",North Rosslyn,C-O,True,313-Apartment - High-rise,2550300.0,18048800.0,unknown
16033012,"1788 N Pierce St, Arlington VA 22209",North Rosslyn,C-O,False,313-Apartment - High-rise,11662200.0,87955400.0,unknown
16033PAA,,North Rosslyn,C-O,True,,,,unknown
16033007,"1525 Wilson Blvd, Arlington VA 22209",North Rosslyn,C-O,True,112-Off bldg 7+ stories,19165400.0,47102900.0,unknown
16022PCA,,North Rosslyn,C-O-ROSS,False,,,,unknown
16022257,"20Th St N, Arlington VA 22209",North Rosslyn,C-O-ROSS,True,313-Apartment - High-rise,,,unknown
16016100,"20Th St N, Arlington VA 22209",North Rosslyn,S-3A,True,200-GenCom VacLand-no siteplan,2500.0,0.0,unknown
